,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_estimate,origin_col_11_moe,movers_within_same_municipio_estimate,origin_col_13_moe,movers_from_different_municipio_estimate,origin_col_15_moe,movers_from_u_s_estimate,origin_col_17_moe,movers_from_elsewhere1_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_or_united_states2_estimate,dest_col_27_moe,movers_within_same_municipio_county_estimate,dest_col_29_moe,movers_to_different_municipio_or_county__same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file,year_start,year_end,county_of_current_residence_estimate,origin_movers_us_estimate,origin_movers_same_county_estimate,origin_movers_diff_county_same_state_estimate,origin_movers_diff_state_estimate,origin_movers_abroad_estimate,county_of_residence_1_year_ago_estimate,dest_movers_us_estimate,dest_movers_same_county_estimate,dest_movers_diff_county_same_state_estimate
4940,19.0,72,145.0,Puerto Rico,Barranquitas Municipio,28927.0,145.0,27844.0,458.0,1006.0,441.0,728.0,408.0,278.0,164.0,77.0,120.0,,,Puerto Rico,Vega Baja Municipio,55563.0,564.0,52832.0,495.0,1666.0,451.0,738.0,294.0,928.0,339.0,1065.0,380.0,,,1.0,3.0,Barranquitas Municipio,Vega Baja Municipio,72_019,72_145,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4941,19.0,72,149.0,Puerto Rico,Barranquitas Municipio,28927.0,145.0,27844.0,458.0,1006.0,441.0,728.0,408.0,278.0,164.0,77.0,120.0,,,Puerto Rico,Villalba Municipio,23752.0,473.0,21401.0,430.0,1719.0,425.0,1194.0,326.0,525.0,224.0,632.0,252.0,,,7.0,16.0,Barranquitas Municipio,Villalba Municipio,72_019,72_149,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4942,21.0,04,19.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Arizona,Pima County,979668.0,3667.0,786820.0,5633.0,192815.0,5725.0,146232.0,4790.0,16602.0,1485.0,29981.0,2070.0,33.0,36.0,12.0,12.0,Bayamón Municipio,Pima,72_021,04_019,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4943,21.0,06,37.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,California,Los Angeles County,10017580.0,7426.0,8849567.0,12645.0,1167643.0,13132.0,851215.0,11114.0,180991.0,4718.0,135437.0,4025.0,370.0,233.0,95.0,128.0,Bayamón Municipio,Los Angeles,72_021,06_037,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4944,21.0,06,65.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,California,Riverside County,2296754.0,6090.0,1997914.0,6672.0,298803.0,6889.0,201620.0,5423.0,62574.0,2709.0,34609.0,2335.0,37.0,34.0,1.0,2.0,Bayamón Municipio,Riverside,72_021,06_065,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4945,21.0,06,85.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,California,Santa Clara County,1867714.0,4028.0,1613420.0,5624.0,254284.0,6370.0,159741.0,5091.0,63719.0,2830.0,30824.0,1903.0,10.0,16.0,10.0,16.0,Bayamón Municipio,Santa Clara,72_021,06_085,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4946,21.0,09,3.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Connecticut,Hartford County,889151.0,3171.0,779704.0,3375.0,108934.0,3708.0,69437.0,2846.0,16577.0,1290.0,22920.0,1598.0,513.0,252.0,31.0,34.0,Bayamón Municipio,Hartford,72_021,09_003,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4947,21.0,09,9.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Connecticut,New Haven County,852926.0,2470.0,753021.0,3505.0,99892.0,3248.0,64113.0,2922.0,14169.0,1062.0,21610.0,1293.0,13.0,15.0,2.0,4.0,Bayamón Municipio,New Haven,72_021,09_009,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4948,21.0,09,11.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Connecticut,New London County,266210.0,1757.0,230436.0,2006.0,35765.0,1933.0,21038.0,1487.0,5260.0,663.0,9467.0,1054.0,9.0,14.0,3.0,8.0,Bayamón Municipio,New London,72_021,09_011,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4949,21.0,09,15.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Connecticut,Windham County,114848.0,1162.0,100102.0,1319.0,14648.0,1283.0,8839.0,1071.0,3112.0,671.0,2697.0,499.0,98.0,73.0,4.0,8.0,Bayamón Municipio,Windham,72_021,09_015,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4950,21.0,12,11.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Florida,Broward County,1840512.0,5414.0,1567853.0,6956.0,272453.0,6997.0,189907.0,6060.0,50940.0,2845.0,31606.0,2199.0,206.0,151.0,10.0,17.0,Bayamón Municipio,Broward,72_021,12_011,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4951,21.0,12,57.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Florida,Hillsborough County,1317743.0,4777.0,1092354.0,5676.0,224784.0,5579.0,153104.0,4686.0,39393.0,2487.0,32287.0,2023.0,605.0,251.0,148.0,132.0,Bayamón Municipio,Hillsborough,72_021,12_057,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4952,21.0,12,83.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Florida,Marion County,333820.0,2434.0,289671.0,2871.0,44071.0,2692.0,27037.0,2291.0,11649.0,1171.0,5385.0,745.0,78.0,91.0,5.0,8.0,Bayamón Municipio,Marion,72_021,12_083,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4953,21.0,12,86.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Florida,Miami-Dade County,2665776.0,4975.0,2352487.0,6682.0,312806.0,7404.0,218528.0,5933.0,54549.0,3416.0,39729.0,2147.0,483.0,176.0,43.0,34.0,Bayamón Municipio,Miami-Dade,72_021,12_086,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4954,21.0,12,95.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Florida,Orange County,1245699.0,6337.0,1034433.0,7254.0,210153.0,6801.0,133127.0,5567.0,47021.0,3247.0,30005.0,1750.0,1113.0,270.0,63.0,61.0,Bayamón Municipio,Orange,72_021,12_095,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4955,21.0,12,97.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Florida,Osceola County,314381.0,3509.0,273984.0,3919.0,39641.0,3009.0,20213.0,2347.0,12607.0,1511.0,6821.0,895.0,756.0,302.0,57.0,63.0,Bayamón Municipio,Osceola,72_021,12_097,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4956,21.0,12,101.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Florida,Pasco County,488562.0,2600.0,430564.0,2697.0,57752.0,2199.0,29293.0,1754.0,18556.0,1409.0,9903.0,956.0,246.0,188.0,68.0,110.0,Bayamón Municipio,Pasco,72_021,12_101,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4957,21.0,12,103.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Florida,Pinellas County,928022.0,3351.0,792972.0,3690.0,134938.0,3815.0,91155.0,3117.0,24935.0,1652.0,18848.0,1384.0,112.0,65.0,5.0,8.0,Bayamón Municipio,Pinellas,72_021,12_103,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4958,21.0,12,105.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Florida,Polk County,634884.0,3547.0,548247.0,3771.0,86411.0,3958.0,55421.0,2943.0,20102.0,2183.0,10888.0,1184.0,226.0,144.0,4.0,7.0,Bayamón Municipio,Polk,72_021,12_105,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4959,21.0,12,117.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Florida,Seminole County,439960.0,2927.0,382385.0,2981.0,57468.0,2887.0,26252.0,2022.0,22854.0,1917.0,8362.0,961.0,107.0,59.0,18.0,20.0,Bayamón Municipio,Seminole,72_021,12_117,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4960,21.0,13,57.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Georgia,Cherokee County,230718.0,2247.0,201893.0,2449.0,28800.0,2407.0,14216.0,1818.0,9945.0,1196.0,4639.0,802.0,25.0,29.0,18.0,28.0,Bayamón Municipio,Cherokee,72_021,13_057,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4961,21.0,13,121.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Georgia,Fulton County,1003221.0,5775.0,812898.0,5423.0,190231.0,5459.0,92314.0,3937.0,58884.0,3015.0,39033.0,2140.0,92.0,97.0,12.0,15.0,Bayamón Municipio,Fulton,72_021,13_121,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4962,21.0,13,135.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Georgia,Gwinnett County,873398.0,4510.0,768623.0,4547.0,104694.0,3737.0,53837.0,3250.0,31599.0,1974.0,19258.0,1535.0,81.0,103.0,63.0,100.0,Bayamón Municipio,Gwinnett,72_021,13_135,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4963,21.0,13,179.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Georgia,Liberty County,62227.0,2407.0,41790.0,1385.0,20417.0,2090.0,7769.0,1048.0,4797.0,1554.0,7851.0,1243.0,20.0,31.0,20.0,31.0,Bayamón Municipio,Liberty,72_021,13_179,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4964,21.0,17,31.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Illinois,Cook County,5220006.0,6123.0,4489327.0,9175.0,730510.0,9771.0,511224.0,8099.0,81478.0,2827.0,137808.0,4377.0,169.0,87.0,7.0,10.0,Bayamón Municipio,Cook,72_021,17_031,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4965,21.0,21,67.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Kentucky,Fayette County,302872.0,2466.0,234244.0,2417.0,68607.0,2455.0,46721.0,1986.0,12430.0,1115.0,9456.0,909.0,21.0,24.0,11.0,17.0,Bayamón Municipio,Fayette,72_021,21_067,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4966,21.0,21,147.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Kentucky,McCreary County,17829.0,503.0,15813.0,460.0,2012.0,512.0,972.0,355.0,363.0,123.0,677.0,329.0,4.0,6.0,2.0,4.0,Bayamón Municipio,McCreary,72_021,21_147,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4967,21.0,25,13.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Massachusetts,Hampden County,462461.0,2273.0,404391.0,3105.0,57628.0,2898.0,40988.0,2625.0,6757.0,665.0,9883.0,965.0,442.0,204.0,44.0,40.0,Bayamón Municipio,Hampden,72_021,25_013,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4968,21.0,25,17.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Massachusetts,Middlesex County,1554218.0,4155.0,1353082.0,4520.0,200892.0,4779.0,109049.0,3705.0,45215.0,2302.0,46628.0,2040.0,244.0,183.0,13.0,14.0,Bayamón Municipio,Middlesex,72_021,25_017,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4969,21.0,25,27.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Massachusetts,Worcester County,809430.0,2647.0,718173.0,2829.0,90835.0,3300.0,57714.0,2549.0,14717.0,1272.0,18404.0,1479.0,422.0,209.0,17.0,16.0,Bayamón Municipio,Worcester,72_021,25_027,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4970,21.0,26,163.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Michigan,Wayne County,1754025.0,3868.0,1503155.0,5041.0,250815.0,5444.0,174046.0,4120.0,52166.0,2134.0,24603.0,1773.0,55.0,51.0,14.0,22.0,Bayamón Municipio,Wayne,72_021,26_163,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4971,21.0,31,79.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Nebraska,Hall County,60221.0,913.0,50748.0,991.0,9443.0,852.0,5853.0,658.0,2819.0,494.0,771.0,224.0,30.0,27.0,30.0,27.0,Bayamón Municipio,Hall,72_021,31_079,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4972,21.0,34,1.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,New Jersey,Atlantic County,270581.0,1856.0,236447.0,2050.0,34066.0,2029.0,21263.0,1782.0,6882.0,999.0,5921.0,781.0,68.0,50.0,8.0,10.0,Bayamón Municipio,Atlantic,72_021,34_001,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4973,21.0,34,13.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,New Jersey,Essex County,793651.0,2882.0,708151.0,3270.0,85188.0,3035.0,49706.0,2517.0,18426.0,1473.0,17056.0,1280.0,312.0,203.0,16.0,25.0,Bayamón Municipio,Essex,72_021,34_013,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4974,21.0,36,1.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,New York,Albany County,300948.0,2215.0,259330.0,1904.0,41606.0,2039.0,22516.0,1563.0,12386.0,1284.0,6704.0,804.0,12.0,16.0,12.0,16.0,Bayamón Municipio,Albany,72_021,36_001,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4975,21.0,36,5.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,New York,Bronx County,1443522.0,4477.0,1299021.0,4780.0,143935.0,5258.0,80720.0,3643.0,33198.0,2379.0,30017.0,2763.0,566.0,211.0,24.0,32.0,Bayamón Municipio,Bronx,72_021,36_005,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4976,21.0,36,13.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,New York,Chautauqua County,128129.0,975.0,112275.0,929.0,15840.0,1135.0,11015.0,860.0,1905.0,327.0,2920.0,593.0,14.0,22.0,14.0,22.0,Bayamón Municipio,Chautauqua,72_021,36_013,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4977,21.0,36,47.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,New York,Kings County,2626889.0,4873.0,2354219.0,4816.0,272116.0,5445.0,144414.0,3661.0,60292.0,2662.0,67410.0,3049.0,554.0,313.0,46.0,69.0,Bayamón Municipio,Kings,72_021,36_047,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4978,21.0,36,55.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,New York,Monroe County,735170.0,2595.0,627340.0,3105.0,107449.0,3189.0,77537.0,2602.0,15662.0,1268.0,14250.0,1221.0,381.0,308.0,44.0,41.0,Bayamón Municipio,Monroe,72_021,36_055,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4979,21.0,36,61.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,New York,New York County,1627721.0,5895.0,1383115.0,5969.0,243490.0,5058.0,120674.0,3846.0,58863.0,2178.0,63953.0,2356.0,1116.0,312.0,57.0,48.0,Bayamón Municipio,New York,72_021,36_061,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4980,21.0,36,67.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,New York,Onondaga County,461650.0,2111.0,397469.0,2303.0,64153.0,2263.0,41243.0,1819.0,12027.0,917.0,10883.0,996.0,28.0,28.0,5.0,9.0,Bayamón Municipio,Onondaga,72_021,36_067,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4981,21.0,36,81.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,New York,Queens County,2315774.0,4419.0,2114805.0,4468.0,200774.0,4916.0,110865.0,3688.0,49399.0,2279.0,40510.0,2597.0,195.0,107.0,11.0,23.0,Bayamón Municipio,Queens,72_021,36_081,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4982,21.0,36,93.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,New York,Schenectady County,155693.0,1505.0,137839.0,1368.0,17845.0,1476.0,8821.0,1117.0,6272.0,782.0,2752.0,591.0,9.0,11.0,9.0,11.0,Bayamón Municipio,Schenectady,72_021,36_093,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4983,21.0,37,51.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,North Carolina,Cumberland County,327366.0,2849.0,258679.0,2597.0,68499.0,2909.0,34601.0,1867.0,11603.0,1208.0,22295.0,1823.0,188.0,174.0,31.0,45.0,Bayamón Municipio,Cumberland,72_021,37_051,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4984,21.0,40,83.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Oklahoma,Logan County,44333.0,1025.0,38830.0,937.0,5486.0,728.0,1755.0,405.0,2646.0,550.0,1085.0,339.0,17.0,23.0,17.0,23.0,Bayamón Municipio,Logan,72_021,40_083,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4985,21.0,40,119.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Oklahoma,Payne County,75607.0,1572.0,58866.0,1218.0,16699.0,1383.0,9018.0,958.0,4365.0,497.0,3316.0,557.0,42.0,35.0,32.0,32.0,Bayamón Municipio,Payne,72_021,40_119,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4986,21.0,42,11.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Pennsylvania,Berks County,410194.0,1905.0,358968.0,2644.0,50915.0,2332.0,34575.0,1956.0,9918.0,899.0,6422.0,880.0,311.0,150.0,11.0,17.0,Bayamón Municipio,Berks,72_021,42_011,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4987,21.0,42,75.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Pennsylvania,Lebanon County,135112.0,1303.0,118986.0,1227.0,15966.0,1189.0,10038.0,1017.0,3979.0,655.0,1949.0,622.0,160.0,136.0,18.0,29.0,Bayamón Municipio,Lebanon,72_021,42_075,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4988,21.0,42,101.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Pennsylvania,Philadelphia County,1548698.0,4022.0,1330446.0,5690.0,217518.0,5697.0,141862.0,4603.0,36142.0,1667.0,39514.0,1820.0,734.0,274.0,33.0,25.0,Bayamón Municipio,Philadelphia,72_021,42_101,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4989,21.0,42,119.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Pennsylvania,Union County,42955.0,755.0,37314.0,876.0,5636.0,803.0,2737.0,644.0,1493.0,379.0,1406.0,311.0,5.0,10.0,5.0,10.0,Bayamón Municipio,Union,72_021,42_119,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4990,21.0,44,7.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Rhode Island,Providence County,623565.0,2410.0,540739.0,3091.0,82530.0,3470.0,56778.0,2906.0,7428.0,881.0,18324.0,1420.0,296.0,227.0,13.0,21.0,Bayamón Municipio,Providence,72_021,44_007,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4991,21.0,45,19.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,South Carolina,Charleston County,380858.0,2650.0,320011.0,2847.0,60814.0,3276.0,35447.0,2360.0,12124.0,1151.0,13243.0,1304.0,33.0,53.0,33.0,53.0,Bayamón Municipio,Charleston,72_021,45_019,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4992,21.0,45,63.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,South Carolina,Lexington County,275009.0,1904.0,238596.0,2171.0,36409.0,1954.0,21378.0,1690.0,9614.0,1050.0,5417.0,715.0,4.0,7.0,4.0,7.0,Bayamón Municipio,Lexington,72_021,45_063,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4993,21.0,46,129.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,South Dakota,Walworth County,5357.0,245.0,4394.0,261.0,955.0,259.0,561.0,222.0,281.0,126.0,113.0,73.0,8.0,11.0,8.0,11.0,Bayamón Municipio,Walworth,72_021,46_129,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
4994,21.0,48,27.0,Puerto Rico,Bayamón Municipio,187089.0,259.0,170765.0,1195.0,14678.0,1159.0,8358.0,1061.0,6320.0,708.0,1491.0,362.0,155.0,64.0,Texas,Bell County,323523.0,3457.0,252535.0,3552.0,70919.0,3018.0,40452.0,2452.0,13454.0,1238.0,17013.0,1480.0,69.0,64.0,16.0,26.0,Bayamón Municipio,Bell,72_021,48_027,inflow_13_17_Puerto Rico.csv,2013,2017,,,,,,,,,,
