origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_estimate,origin_col_11_moe,movers_within_same_municipio_estimate,origin_col_13_moe,movers_from_different_municipio_estimate,origin_col_15_moe,movers_from_u_s_estimate,origin_col_17_moe,movers_from_elsewhere1_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_or_united_states2_estimate,dest_col_27_moe,movers_within_same_municipio_county_estimate,dest_col_29_moe,movers_to_different_municipio_or_county__same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file,year_start,year_end
72,073,72,125,Puerto Rico,Jayuya Municipio,16275.0,81.0,15020.0,436.0,1124.0,409.0,1083.0,406.0,41.0,38.0,130.0,131.0,1.0,4.0,Puerto Rico,San Germán Municipio,34862.0,526.0,32399.0,645.0,2222.0,688.0,1317.0,520.0,905.0,393.0,241.0,155.0,,,2.0,4.0,Jayuya Municipio,San Germán Municipio,72_073,72_125,inflow_09_13_Puerto Rico.csv,2009,2013
72,073,72,139,Puerto Rico,Jayuya Municipio,16275.0,81.0,15020.0,436.0,1124.0,409.0,1083.0,406.0,41.0,38.0,130.0,131.0,1.0,4.0,Puerto Rico,Trujillo Alto Municipio,74504.0,856.0,67222.0,809.0,6451.0,817.0,2822.0,602.0,3629.0,573.0,831.0,249.0,,,1.0,2.0,Jayuya Municipio,Trujillo Alto Municipio,72_073,72_139,inflow_09_13_Puerto Rico.csv,2009,2013
72,073,72,141,Puerto Rico,Jayuya Municipio,16275.0,81.0,15020.0,436.0,1124.0,409.0,1083.0,406.0,41.0,38.0,130.0,131.0,1.0,4.0,Puerto Rico,Utuado Municipio,33079.0,476.0,30453.0,461.0,2251.0,457.0,1146.0,335.0,1105.0,340.0,375.0,242.0,,,15.0,26.0,Jayuya Municipio,Utuado Municipio,72_073,72_141,inflow_09_13_Puerto Rico.csv,2009,2013
72,073,CAR,000,Puerto Rico,Jayuya Municipio,16275.0,81.0,15020.0,436.0,1124.0,409.0,1083.0,406.0,41.0,38.0,130.0,131.0,1.0,4.0,Caribbean,-,,,,,,,,,,,,,,,1.0,4.0,Jayuya Municipio,,72_073,Caribbean,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,10,003,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Delaware,New Castle County,528479.0,2125.0,458991.0,2788.0,69469.0,2522.0,50149.0,2162.0,2515.0,426.0,16805.0,1405.0,19.0,29.0,19.0,29.0,Juana Díaz Municipio,New Castle,72_075,10_003,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,12,021,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Florida,Collier County,320292.0,2433.0,275733.0,3091.0,44532.0,2569.0,28554.0,2414.0,8908.0,1163.0,7070.0,985.0,27.0,30.0,6.0,10.0,Juana Díaz Municipio,Collier,72_075,12_021,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,12,086,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Florida,Miami-Dade County,2514474.0,5248.0,2190789.0,7513.0,322554.0,7541.0,233242.0,6259.0,49736.0,2968.0,39576.0,2276.0,1131.0,327.0,6.0,11.0,Juana Díaz Municipio,Miami-Dade,72_075,12_086,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,12,095,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Florida,Orange County,1143240.0,4754.0,922905.0,6152.0,218403.0,5598.0,144101.0,4590.0,43122.0,2470.0,31180.0,1882.0,1932.0,465.0,115.0,93.0,Juana Díaz Municipio,Orange,72_075,12_095,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,12,103,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Florida,Pinellas County,900043.0,3484.0,769261.0,4304.0,130532.0,4054.0,90400.0,3484.0,22325.0,1797.0,17807.0,1331.0,250.0,161.0,13.0,21.0,Juana Díaz Municipio,Pinellas,72_075,12_103,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,12,105,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Florida,Polk County,596115.0,3576.0,504041.0,4304.0,91878.0,4127.0,62436.0,3353.0,17310.0,1658.0,12132.0,1179.0,196.0,152.0,86.0,136.0,Juana Díaz Municipio,Polk,72_075,12_105,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,17,031,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Illinois,Cook County,5169650.0,6690.0,4452551.0,9309.0,716360.0,9591.0,521056.0,8328.0,76101.0,3106.0,119203.0,3565.0,739.0,248.0,27.0,44.0,Juana Díaz Municipio,Cook,72_075,17_031,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,25,005,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Massachusetts,Bristol County,543005.0,1681.0,483684.0,2175.0,59233.0,2143.0,40209.0,1790.0,10152.0,823.0,8872.0,794.0,88.0,101.0,12.0,19.0,Juana Díaz Municipio,Bristol,72_075,25_005,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,25,009,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Massachusetts,Essex County,740115.0,2208.0,651177.0,3335.0,88806.0,3520.0,61187.0,3178.0,13265.0,925.0,14354.0,1104.0,132.0,110.0,11.0,17.0,Juana Díaz Municipio,Essex,72_075,25_009,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,31,055,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Nebraska,Douglas County,516322.0,2693.0,424780.0,2700.0,91509.0,3216.0,61996.0,2432.0,12906.0,1261.0,16607.0,1339.0,33.0,32.0,15.0,25.0,Juana Díaz Municipio,Douglas,72_075,31_055,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,37,051,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,North Carolina,Cumberland County,315374.0,2966.0,243389.0,2379.0,71877.0,3121.0,37442.0,1992.0,12471.0,1291.0,21964.0,1876.0,108.0,78.0,32.0,49.0,Juana Díaz Municipio,Cumberland,72_075,37_051,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,39,035,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Ohio,Cuyahoga County,1264736.0,2487.0,1071913.0,3720.0,192688.0,4131.0,142823.0,3545.0,29712.0,1780.0,20153.0,1264.0,135.0,98.0,11.0,17.0,Juana Díaz Municipio,Cuyahoga,72_075,39_035,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,42,045,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Pennsylvania,Delaware County,553453.0,2301.0,497756.0,2388.0,55609.0,2806.0,30580.0,2042.0,14835.0,1244.0,10194.0,1037.0,88.0,127.0,10.0,15.0,Juana Díaz Municipio,Delaware,72_075,42_045,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,42,075,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Pennsylvania,Lebanon County,131991.0,1311.0,115775.0,1282.0,16062.0,1354.0,10040.0,1058.0,4601.0,868.0,1421.0,328.0,154.0,110.0,31.0,50.0,Juana Díaz Municipio,Lebanon,72_075,42_075,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,42,095,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Pennsylvania,Northampton County,291759.0,1479.0,256408.0,1826.0,35258.0,1800.0,20986.0,1454.0,9307.0,859.0,4965.0,544.0,93.0,55.0,6.0,10.0,Juana Díaz Municipio,Northampton,72_075,42_095,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,44,007,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Rhode Island,Providence County,615572.0,2219.0,531959.0,3560.0,83227.0,3951.0,58890.0,3106.0,6846.0,891.0,17491.0,1443.0,386.0,285.0,65.0,104.0,Juana Díaz Municipio,Providence,72_075,44_007,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,003,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Aguada Municipio,41278.0,420.0,39425.0,473.0,1381.0,363.0,885.0,317.0,496.0,177.0,472.0,212.0,,,1.0,3.0,Juana Díaz Municipio,Aguada Municipio,72_075,72_003,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,005,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,,,8.0,7.0,Juana Díaz Municipio,Aguadilla Municipio,72_075,72_005,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,007,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Aguas Buenas Municipio,29426.0,527.0,27726.0,246.0,919.0,370.0,367.0,209.0,552.0,256.0,781.0,427.0,,,2.0,6.0,Juana Díaz Municipio,Aguas Buenas Municipio,72_075,72_007,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,013,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Arecibo Municipio,94761.0,839.0,87441.0,840.0,5287.0,779.0,4131.0,754.0,1156.0,300.0,2033.0,541.0,,,8.0,11.0,Juana Díaz Municipio,Arecibo Municipio,72_075,72_013,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,019,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Barranquitas Municipio,30256.0,432.0,29125.0,300.0,723.0,284.0,277.0,151.0,446.0,237.0,408.0,244.0,,,2.0,5.0,Juana Díaz Municipio,Barranquitas Municipio,72_075,72_019,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,021,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Bayamón Municipio,204793.0,1538.0,187031.0,1296.0,14128.0,1374.0,7971.0,995.0,6157.0,982.0,3634.0,898.0,,,35.0,48.0,Juana Díaz Municipio,Bayamón Municipio,72_075,72_021,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,025,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Caguas Municipio,140674.0,1188.0,128808.0,1189.0,9186.0,1147.0,5844.0,862.0,3342.0,644.0,2680.0,634.0,,,9.0,15.0,Juana Díaz Municipio,Caguas Municipio,72_075,72_025,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,029,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,,,3.0,5.0,Juana Díaz Municipio,Canóvanas Municipio,72_075,72_029,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,031,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Carolina Municipio,175421.0,1560.0,155948.0,1439.0,15489.0,1365.0,8685.0,1015.0,6804.0,942.0,3984.0,977.0,,,2.0,4.0,Juana Díaz Municipio,Carolina Municipio,72_075,72_031,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,035,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Cayey Municipio,46748.0,586.0,42782.0,838.0,3510.0,769.0,2702.0,699.0,808.0,309.0,456.0,193.0,,,5.0,11.0,Juana Díaz Municipio,Cayey Municipio,72_075,72_035,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,037,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Ceiba Municipio,14306.0,669.0,12455.0,373.0,1523.0,497.0,385.0,254.0,1138.0,431.0,328.0,390.0,,,5.0,10.0,Juana Díaz Municipio,Ceiba Municipio,72_075,72_037,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,039,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Ciales Municipio,18530.0,317.0,17864.0,231.0,423.0,179.0,82.0,44.0,341.0,180.0,243.0,173.0,,,1.0,3.0,Juana Díaz Municipio,Ciales Municipio,72_075,72_039,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,043,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Coamo Municipio,40440.0,463.0,37594.0,561.0,2394.0,593.0,1668.0,508.0,726.0,277.0,452.0,245.0,,,96.0,100.0,Juana Díaz Municipio,Coamo Municipio,72_075,72_043,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,054,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Florida Municipio,12798.0,485.0,11317.0,469.0,1196.0,465.0,571.0,315.0,625.0,291.0,285.0,227.0,,,1.0,3.0,Juana Díaz Municipio,Florida Municipio,72_075,72_054,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,057,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Guayama Municipio,45324.0,816.0,40228.0,717.0,3967.0,687.0,2329.0,560.0,1638.0,370.0,1129.0,432.0,,,6.0,11.0,Juana Díaz Municipio,Guayama Municipio,72_075,72_057,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,077,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Juncos Municipio,41207.0,568.0,38777.0,362.0,1986.0,528.0,517.0,211.0,1469.0,468.0,444.0,273.0,,,4.0,6.0,Juana Díaz Municipio,Juncos Municipio,72_075,72_077,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,087,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Loíza Municipio,29321.0,586.0,26846.0,561.0,1897.0,563.0,1206.0,419.0,691.0,349.0,578.0,322.0,,,3.0,5.0,Juana Díaz Municipio,Loíza Municipio,72_075,72_087,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,091,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Manatí Municipio,42933.0,726.0,39659.0,814.0,2576.0,562.0,1852.0,503.0,724.0,251.0,698.0,244.0,,,7.0,11.0,Juana Díaz Municipio,Manatí Municipio,72_075,72_091,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,099,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Moca Municipio,39164.0,669.0,36243.0,754.0,2481.0,581.0,1826.0,561.0,655.0,313.0,440.0,276.0,,,2.0,5.0,Juana Díaz Municipio,Moca Municipio,72_075,72_099,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,101,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Morovis Municipio,32424.0,576.0,29826.0,707.0,2122.0,637.0,1389.0,522.0,733.0,311.0,476.0,235.0,,,5.0,10.0,Juana Díaz Municipio,Morovis Municipio,72_075,72_101,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,105,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Naranjito Municipio,30137.0,471.0,29043.0,436.0,849.0,280.0,307.0,205.0,542.0,225.0,245.0,126.0,,,1.0,3.0,Juana Díaz Municipio,Naranjito Municipio,72_075,72_105,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,107,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Orocovis Municipio,23115.0,363.0,21481.0,352.0,1463.0,389.0,1011.0,354.0,452.0,263.0,171.0,192.0,,,14.0,21.0,Juana Díaz Municipio,Orocovis Municipio,72_075,72_107,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,113,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Ponce Municipio,161381.0,1139.0,145236.0,1148.0,12597.0,1140.0,10091.0,1022.0,2506.0,428.0,3548.0,791.0,,,683.0,306.0,Juana Díaz Municipio,Ponce Municipio,72_075,72_113,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,115,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Quebradillas Municipio,25798.0,281.0,25143.0,213.0,517.0,177.0,112.0,77.0,405.0,142.0,138.0,99.0,,,5.0,10.0,Juana Díaz Municipio,Quebradillas Municipio,72_075,72_115,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,119,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Río Grande Municipio,53328.0,1008.0,48014.0,888.0,4464.0,877.0,2269.0,638.0,2195.0,498.0,850.0,434.0,,,1.0,3.0,Juana Díaz Municipio,Río Grande Municipio,72_075,72_119,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,121,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Sabana Grande Municipio,25144.0,418.0,23973.0,323.0,734.0,293.0,342.0,168.0,392.0,214.0,437.0,306.0,,,4.0,8.0,Juana Díaz Municipio,Sabana Grande Municipio,72_075,72_121,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,123,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Salinas Municipio,31382.0,658.0,27810.0,609.0,2242.0,592.0,1644.0,550.0,598.0,201.0,1330.0,492.0,,,1.0,3.0,Juana Díaz Municipio,Salinas Municipio,72_075,72_123,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,125,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,San Germán Municipio,34862.0,526.0,32399.0,645.0,2222.0,688.0,1317.0,520.0,905.0,393.0,241.0,155.0,,,8.0,11.0,Juana Díaz Municipio,San Germán Municipio,72_075,72_125,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,127,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,San Juan Municipio,387306.0,2396.0,338118.0,2156.0,34516.0,1773.0,25827.0,1499.0,8689.0,1046.0,14672.0,1518.0,,,33.0,29.0,Juana Díaz Municipio,San Juan Municipio,72_075,72_127,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,131,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,San Sebastián Municipio,41983.0,511.0,38672.0,585.0,2386.0,629.0,1689.0,543.0,697.0,305.0,925.0,389.0,,,1.0,2.0,Juana Díaz Municipio,San Sebastián Municipio,72_075,72_131,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,133,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Santa Isabel Municipio,23218.0,351.0,21760.0,335.0,1190.0,335.0,654.0,242.0,536.0,211.0,268.0,180.0,,,6.0,17.0,Juana Díaz Municipio,Santa Isabel Municipio,72_075,72_133,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,135,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Toa Alta Municipio,73488.0,812.0,70253.0,731.0,2652.0,480.0,1239.0,388.0,1413.0,341.0,583.0,239.0,,,8.0,12.0,Juana Díaz Municipio,Toa Alta Municipio,72_075,72_135,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,137,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Toa Baja Municipio,90091.0,1477.0,81140.0,887.0,6145.0,988.0,3257.0,797.0,2888.0,575.0,2806.0,1068.0,,,15.0,17.0,Juana Díaz Municipio,Toa Baja Municipio,72_075,72_137,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,145,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Vega Baja Municipio,59410.0,794.0,56738.0,369.0,1732.0,553.0,512.0,202.0,1220.0,486.0,940.0,431.0,,,1.0,3.0,Juana Díaz Municipio,Vega Baja Municipio,72_075,72_145,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,149,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Villalba Municipio,25498.0,372.0,23043.0,442.0,1838.0,470.0,1571.0,418.0,267.0,149.0,617.0,281.0,,,43.0,47.0,Juana Díaz Municipio,Villalba Municipio,72_075,72_149,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,72,153,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Puerto Rico,Yauco Municipio,41041.0,478.0,39232.0,463.0,1308.0,345.0,728.0,265.0,580.0,186.0,501.0,330.0,,,1.0,3.0,Juana Díaz Municipio,Yauco Municipio,72_075,72_153,inflow_09_13_Puerto Rico.csv,2009,2013
72,075,AFR,000,Puerto Rico,Juana Díaz Municipio,49905.0,163.0,47359.0,615.0,2064.0,510.0,1034.0,331.0,1030.0,341.0,465.0,235.0,17.0,27.0,Africa,-,,,,,,,,,,,,,,,17.0,27.0,Juana Díaz Municipio,,72_075,Africa,inflow_09_13_Puerto Rico.csv,2009,2013
72,077,04,019,Puerto Rico,Juncos Municipio,39903.0,151.0,38777.0,362.0,1060.0,337.0,517.0,211.0,543.0,310.0,66.0,80.0,,,Arizona,Pima County,964539.0,3452.0,775890.0,4373.0,188554.0,5149.0,142315.0,4181.0,16170.0,1518.0,30069.0,2060.0,95.0,74.0,40.0,66.0,Juncos Municipio,Pima,72_077,04_019,inflow_09_13_Puerto Rico.csv,2009,2013
72,077,12,095,Puerto Rico,Juncos Municipio,39903.0,151.0,38777.0,362.0,1060.0,337.0,517.0,211.0,543.0,310.0,66.0,80.0,,,Florida,Orange County,1143240.0,4754.0,922905.0,6152.0,218403.0,5598.0,144101.0,4590.0,43122.0,2470.0,31180.0,1882.0,1932.0,465.0,10.0,18.0,Juncos Municipio,Orange,72_077,12_095,inflow_09_13_Puerto Rico.csv,2009,2013
72,077,36,047,Puerto Rico,Juncos Municipio,39903.0,151.0,38777.0,362.0,1060.0,337.0,517.0,211.0,543.0,310.0,66.0,80.0,,,New York,Kings County,2529960.0,5286.0,2267129.0,5688.0,262302.0,6267.0,145099.0,4531.0,60007.0,2674.0,57196.0,2480.0,529.0,204.0,16.0,26.0,Juncos Municipio,Kings,72_077,36_047,inflow_09_13_Puerto Rico.csv,2009,2013
