Table with column headers in rows 2 through 4.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
Current Residence State Code,Current Residence FIPS Municipio/ County Code,Residence 1 Year Ago State Code,Residence 1 Year Ago FIPS Municipio Code,State of Current Residence,Municipio/County of Current Residence,Municipio/County of Current Residence,,,,,,,,,,,,,,State/U.S. Island Area/Foreign Region of Residence 1 Year Ago,Municipio of Residence 1 Year Ago,Municipio of Residence 1 Year Ago,,,,,,,,,,,,Movers in County-to-County Flow,
,,,,,,Population 1 Year and Over,,Nonmovers,,Movers within Puerto Rico or United States1,,Movers within Same Municipio/County,,"Movers from Different Municipio or County, Same State",,Movers from Different State,,Movers from Elsewhere2,,,,Population 1 Year and Over,,Nonmovers,,Movers within Puerto Rico,,Movers within Same Municipio,,Movers to Different Municipio,,Movers to United State,,,
,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE
072,017,072,137,Puerto Rico,Barceloneta Municipio,24672,82,22425,611,2091,598,1167,499,924,326,127,118,29,45,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,7,16
072,021,072,137,Puerto Rico,Bayamón Municipio,203000,250,187031,1296,14653,1172,7971,995,6682,771,1224,257,92,48,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,843,285
072,023,072,137,Puerto Rico,Cabo Rojo Municipio,50658,111,49961,288,659,245,316,143,343,195,34,53,4,11,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,4,9
072,025,072,137,Puerto Rico,Caguas Municipio,140020,211,128808,1189,10219,1140,5844,862,4375,679,849,314,144,79,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,145,188
072,031,072,137,Puerto Rico,Carolina Municipio,172310,252,155948,1439,14455,1249,8685,1015,5770,822,1524,425,383,200,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,58,54
072,033,072,137,Puerto Rico,Cataño Municipio,27412,89,25685,392,1541,380,664,232,877,321,153,85,33,30,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,61,60
072,035,072,137,Puerto Rico,Cayey Municipio,47210,126,42782,838,4125,799,2702,699,1423,401,240,161,63,58,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,267,201
072,037,072,137,Puerto Rico,Ceiba Municipio,13298,63,12455,373,718,332,385,254,333,185,107,95,18,29,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,1,5
072,041,072,137,Puerto Rico,Cidra Municipio,42756,112,39057,720,3349,696,2475,618,874,264,333,158,17,26,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,7,11
072,047,072,137,Puerto Rico,Corozal Municipio,36409,160,35757,363,577,268,331,188,246,173,67,90,8,12,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,3,6
072,051,072,137,Puerto Rico,Dorado Municipio,37973,108,36461,474,1171,408,354,203,817,393,292,226,49,48,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,67,103
072,053,072,137,Puerto Rico,Fajardo Municipio,35896,104,31029,713,4190,688,2175,465,2015,468,598,252,79,76,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,17,26
072,057,072,137,Puerto Rico,Guayama Municipio,44100,169,40228,717,3428,600,2329,560,1099,336,444,309,,,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,35,55
072,061,072,137,Puerto Rico,Guaynabo Municipio,95954,178,89078,905,5649,852,2379,502,3270,692,911,314,316,237,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,51,41
072,063,072,137,Puerto Rico,Gurabo Municipio,45664,158,41813,747,3601,682,1629,510,1972,536,250,173,,,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,1,2
072,075,072,137,Puerto Rico,Juana Díaz Municipio,49905,163,47359,615,2064,510,1034,331,1030,341,465,235,17,27,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,15,17
072,089,072,137,Puerto Rico,Luquillo Municipio,19702,88,17259,577,1954,515,889,327,1065,437,479,231,10,15,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,3,7
072,091,072,137,Puerto Rico,Manatí Municipio,42978,159,39659,814,2991,785,1852,503,1139,515,309,226,19,30,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,16,25
072,095,072,137,Puerto Rico,Maunabo Municipio,11838,91,10917,340,795,306,474,218,321,167,126,69,,,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,1,3
072,097,072,137,Puerto Rico,Mayagüez Municipio,86457,161,76979,904,8595,855,5014,712,3581,564,759,286,124,102,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,17,28
072,099,072,137,Puerto Rico,Moca Municipio,39159,176,36243,754,2602,644,1826,561,776,339,292,264,22,36,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,17,35
072,101,072,137,Puerto Rico,Morovis Municipio,32236,156,29826,707,2033,658,1389,522,644,342,369,332,8,14,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,29,63
072,105,072,137,Puerto Rico,Naranjito Municipio,29817,153,29043,436,519,330,307,205,212,196,137,139,118,189,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,26,39
072,119,072,137,Puerto Rico,Río Grande Municipio,53488,139,48014,888,5144,817,2269,638,2875,599,323,225,7,12,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,31,42
072,123,072,137,Puerto Rico,Salinas Municipio,30659,80,27810,609,2652,619,1644,550,1008,356,197,128,,,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,63,79
072,127,072,137,Puerto Rico,San Juan Municipio,383291,362,338118,2156,39941,2119,25827,1499,14114,1379,3451,569,1781,361,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,444,217
072,131,072,137,Puerto Rico,San Sebastián Municipio,41482,117,38672,585,2234,602,1689,543,545,243,560,258,16,25,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,1,2
072,133,072,137,Puerto Rico,Santa Isabel Municipio,23041,86,21760,335,1107,320,654,242,453,230,166,162,8,12,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,21,33
072,135,072,137,Puerto Rico,Toa Alta Municipio,73571,189,70253,731,3167,681,1239,388,1928,615,137,122,14,22,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,470,349
072,139,072,137,Puerto Rico,Trujillo Alto Municipio,72993,202,67222,809,5426,756,2822,602,2604,528,260,141,85,90,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,93,97
072,151,072,137,Puerto Rico,Yabucoa Municipio,37034,97,34275,551,2167,538,1560,489,607,208,592,268,,,Puerto Rico,Toa Baja Municipio,90091,1477,81140,887,6145,988,3257,797,2888,575,2806,1068,16,26
012,005,072,139,Florida,Bay County,168169,352,133789,2157,33329,2118,21922,1973,4152,718,7255,1084,1051,375,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,19,32
012,011,072,139,Florida,Broward County,1765201,944,1470865,6552,273441,6582,191553,5599,47901,3063,33987,1929,20895,1632,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,38,67
012,057,072,139,Florida,Hillsborough County,1243653,858,1015779,5527,216526,5528,150436,4474,34001,2036,32089,2291,11348,1148,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,64,72
012,069,072,139,Florida,Lake County,297513,516,253171,2752,43682,2644,24700,2301,10433,1214,8549,1116,660,366,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,11,19
012,086,072,139,Florida,Miami-Dade County,2520806,951,2190789,7513,291826,6945,233242,6259,28869,1855,29715,2013,38191,2497,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,94,100
012,097,072,139,Florida,Osceola County,275739,579,235429,3296,37019,3159,20518,2196,10225,1401,6276,1321,3291,859,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,39,64
012,099,072,139,Florida,Palm Beach County,1325330,833,1126865,5469,186167,5078,125352,4902,27205,1876,33610,1895,12298,1459,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,55,66
012,105,072,139,Florida,Polk County,601879,741,504041,4304,93891,3958,62436,3353,16449,1729,15006,1352,3947,777,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,23,24
012,127,072,139,Florida,Volusia County,491960,492,421054,3211,68939,3072,36936,1949,15009,1376,16994,1636,1967,513,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,46,70
013,067,072,139,Georgia,Cobb County,690260,619,560263,4033,125643,4094,64960,3035,35461,2293,25222,2140,4354,818,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,33,41
018,105,072,139,Indiana,Monroe County,138238,186,93563,1691,42413,1686,23100,1510,12361,1154,6952,938,2262,452,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,12,21
020,161,072,139,Kansas,Riley County,72014,218,53971,1136,16727,1079,6419,775,5268,630,5040,535,1316,258,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,14,28
021,111,072,139,Kentucky,Jefferson County,737749,568,631875,3742,102079,3710,71519,3130,13396,1184,17164,1238,3795,665,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,18,28
025,005,072,139,Massachusetts,Bristol County,544002,447,483684,2175,58910,2120,40209,1790,9697,918,9004,1014,1408,300,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,43,68
025,013,072,139,Massachusetts,Hampden County,460250,439,401170,2693,55686,2456,41777,2120,6685,862,7224,946,3394,682,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,39,43
025,025,072,139,Massachusetts,Suffolk County,727684,562,574642,3390,139187,3154,78789,2591,31760,1509,28638,1538,13855,1324,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,10,18
025,027,072,139,Massachusetts,Worcester County,793413,604,698249,3374,90962,3426,63636,2933,14960,1207,12366,1081,4202,611,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,24,36
028,101,072,139,Mississippi,Newton County,21321,87,18648,494,2670,464,1506,425,1019,269,145,84,3,6,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,3,6
029,169,072,139,Missouri,Pulaski County,52040,152,30839,1226,18894,1226,3069,571,2729,638,13096,789,2307,524,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,49,63
036,005,072,139,New York,Bronx County,1377094,960,1209594,4943,152571,4518,101520,4123,37861,2001,13190,1444,14929,1393,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,42,44
036,029,072,139,New York,Erie County,909846,571,796979,3376,107499,3398,81491,2889,15859,1211,10149,1059,5368,885,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,2,4
036,059,072,139,New York,Nassau County,1330957,710,1242585,3420,82104,3339,48588,2688,24392,1561,9124,1004,6268,725,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,10,18
036,079,072,139,New York,Putnam County,98935,161,92483,809,6202,793,2294,403,3130,632,778,218,250,108,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,6,9
036,087,072,139,New York,Rockland County,310749,362,287753,1633,21186,1451,14162,1187,4335,559,2689,551,1810,519,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,3,5
036,091,072,139,New York,Saratoga County,218813,307,194831,1639,22762,1560,11800,1135,6567,772,4395,703,1220,453,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,45,75
039,049,072,139,Ohio,Franklin County,1165314,772,936903,4535,220729,4397,158589,3876,37434,2227,24706,1737,7682,899,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,10,19
044,007,072,139,Rhode Island,Providence County,620603,528,531959,3560,82849,3473,58890,3106,5434,637,18525,1274,5795,790,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,13,20
045,079,072,139,South Carolina,Richland County,385401,502,300150,2994,83130,2893,40250,1850,19669,1543,23211,1469,2121,398,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,4,8
047,157,072,139,Tennessee,Shelby County,919840,747,762058,4223,154548,4312,121610,4334,8045,974,24893,1752,3234,547,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,18,27
048,113,072,139,Texas,Dallas County,2377637,1365,1962628,6990,397017,6771,288472,5613,68286,2761,40259,1923,17992,1481,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,26,41
048,473,072,139,Texas,Waller County,43338,148,37037,980,6240,943,2340,672,3417,587,483,203,61,44,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,7,9
051,680,072,139,Virginia,Lynchburg city,75415,199,55712,1331,19082,1287,8101,1171,6350,983,4631,571,621,282,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,6,13
053,063,072,139,Washington,Spokane County,468470,425,384260,3119,82207,3225,56545,2492,11784,1108,13878,1419,2003,476,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,5,10
072,001,072,139,Puerto Rico,Adjuntas Municipio,19198,84,18210,293,842,251,700,234,142,97,146,92,,,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,3,5
072,005,072,139,Puerto Rico,Aguadilla Municipio,59302,220,54113,824,4360,707,2793,578,1567,412,688,299,141,91,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,4,8
072,013,072,139,Puerto Rico,Arecibo Municipio,94324,206,87441,840,6439,830,4131,754,2308,452,423,210,21,25,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,1,5
072,021,072,139,Puerto Rico,Bayamón Municipio,203000,250,187031,1296,14653,1172,7971,995,6682,771,1224,257,92,48,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,307,206
072,025,072,139,Puerto Rico,Caguas Municipio,140020,211,128808,1189,10219,1140,5844,862,4375,679,849,314,144,79,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,135,111
072,029,072,139,Puerto Rico,Canóvanas Municipio,46904,184,43026,739,3484,639,1554,442,1930,529,278,215,116,175,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,92,102
072,031,072,139,Puerto Rico,Carolina Municipio,172310,252,155948,1439,14455,1249,8685,1015,5770,822,1524,425,383,200,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,701,251
072,033,072,139,Puerto Rico,Cataño Municipio,27412,89,25685,392,1541,380,664,232,877,321,153,85,33,30,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,15,25
072,035,072,139,Puerto Rico,Cayey Municipio,47210,126,42782,838,4125,799,2702,699,1423,401,240,161,63,58,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,45,56
072,037,072,139,Puerto Rico,Ceiba Municipio,13298,63,12455,373,718,332,385,254,333,185,107,95,18,29,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,10,16
072,047,072,139,Puerto Rico,Corozal Municipio,36409,160,35757,363,577,268,331,188,246,173,67,90,8,12,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,7,15
072,057,072,139,Puerto Rico,Guayama Municipio,44100,169,40228,717,3428,600,2329,560,1099,336,444,309,,,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,120,172
072,061,072,139,Puerto Rico,Guaynabo Municipio,95954,178,89078,905,5649,852,2379,502,3270,692,911,314,316,237,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,39,58
072,063,072,139,Puerto Rico,Gurabo Municipio,45664,158,41813,747,3601,682,1629,510,1972,536,250,173,,,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,82,138
072,069,072,139,Puerto Rico,Humacao Municipio,57379,134,53747,658,3220,636,1608,412,1612,526,319,150,93,72,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,171,267
072,071,072,139,Puerto Rico,Isabela Municipio,44864,140,43745,317,766,239,471,212,295,137,311,183,42,56,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,5,9
072,073,072,139,Puerto Rico,Jayuya Municipio,16275,81,15020,436,1124,409,1083,406,41,38,130,131,1,4,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,1,2
072,079,072,139,Puerto Rico,Lajas Municipio,25199,112,24530,359,565,331,364,216,201,200,104,103,,,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,2,6
072,085,072,139,Puerto Rico,Las Piedras Municipio,38269,155,34888,715,3188,635,1597,466,1591,465,193,165,,,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,13,21
072,087,072,139,Puerto Rico,Loíza Municipio,29166,113,26846,561,2181,524,1206,419,975,273,64,53,75,97,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,52,63
072,089,072,139,Puerto Rico,Luquillo Municipio,19702,88,17259,577,1954,515,889,327,1065,437,479,231,10,15,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,1,3
072,091,072,139,Puerto Rico,Manatí Municipio,42978,159,39659,814,2991,785,1852,503,1139,515,309,226,19,30,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,30,59
072,095,072,139,Puerto Rico,Maunabo Municipio,11838,91,10917,340,795,306,474,218,321,167,126,69,,,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,12,13
072,097,072,139,Puerto Rico,Mayagüez Municipio,86457,161,76979,904,8595,855,5014,712,3581,564,759,286,124,102,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,20,32
072,099,072,139,Puerto Rico,Moca Municipio,39159,176,36243,754,2602,644,1826,561,776,339,292,264,22,36,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,27,45
072,107,072,139,Puerto Rico,Orocovis Municipio,22903,89,21481,352,1332,354,1011,354,321,166,90,79,,,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,2,4
072,113,072,139,Puerto Rico,Ponce Municipio,161221,217,145236,1148,13925,1133,10091,1022,3834,613,1824,487,236,166,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,5,10
072,119,072,139,Puerto Rico,Río Grande Municipio,53488,139,48014,888,5144,817,2269,638,2875,599,323,225,7,12,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,43,39
072,121,072,139,Puerto Rico,Sabana Grande Municipio,24675,128,23973,323,643,266,342,168,301,183,47,40,12,19,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,13,29
072,127,072,139,Puerto Rico,San Juan Municipio,383291,362,338118,2156,39941,2119,25827,1499,14114,1379,3451,569,1781,361,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,1557,434
072,129,072,139,Puerto Rico,San Lorenzo Municipio,40307,118,37517,589,2681,582,2096,589,585,277,91,75,18,20,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,2,4
072,137,072,139,Puerto Rico,Toa Baja Municipio,87321,168,81140,887,5515,896,3257,797,2258,506,627,315,39,40,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,79,129
072,143,072,139,Puerto Rico,Vega Alta Municipio,39539,131,38116,393,1116,318,565,238,551,204,287,185,20,31,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,18,17
072,145,072,139,Puerto Rico,Vega Baja Municipio,58042,189,56738,369,982,265,512,202,470,202,294,176,28,37,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,9,14
072,151,072,139,Puerto Rico,Yabucoa Municipio,37034,97,34275,551,2167,538,1560,489,607,208,592,268,,,Puerto Rico,Trujillo Alto Municipio,74504,856,67222,809,6451,817,2822,602,3629,573,831,249,6,10
006,097,072,141,California,Sonoma County,481959,574,410951,3093,69609,2968,52060,2783,12721,1190,4828,758,1399,293,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,33,50
009,003,072,141,Connecticut,Hartford County,886422,598,776000,3231,105283,3254,72374,2840,15527,1009,17382,1451,5139,719,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,71,112
009,009,072,141,Connecticut,New Haven County,854558,677,752383,3446,97192,3332,67719,2871,13431,1139,16042,1276,4983,766,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,59,83
012,095,072,141,Florida,Orange County,1161109,972,922905,6152,222321,5738,144101,4590,47288,2756,30932,2040,15883,1956,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,18,30
013,215,072,141,Georgia,Muscogee County,192306,373,143543,2321,47027,2294,23068,1620,7209,917,16750,1285,1736,422,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,26,42
034,013,072,141,New Jersey,Essex County,776202,528,693871,3217,77448,3070,53077,2613,12621,1008,11750,1200,4883,568,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,14,22
036,019,072,141,New York,Clinton County,81267,132,68357,847,12308,847,6867,742,4368,386,1073,321,602,236,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,8,16
036,025,072,141,New York,Delaware County,47021,106,40792,678,6125,659,2895,593,2556,525,674,333,104,51,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,10,21
036,049,072,141,New York,Lewis County,26814,66,24785,322,1871,303,1027,253,590,172,254,129,158,75,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,3,6
039,093,072,141,Ohio,Lorain County,298809,353,258856,2084,38988,1982,26519,1878,8699,968,3770,623,965,273,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,98,163
042,033,072,141,Pennsylvania,Clearfield County,80789,117,71918,709,8735,721,4596,557,2961,447,1178,378,136,64,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,2,3
042,055,072,141,Pennsylvania,Franklin County,148867,224,131205,1627,16990,1533,10300,1135,3349,824,3341,603,672,413,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,13,22
042,077,072,141,Pennsylvania,Lehigh County,348265,463,297541,2149,47775,2284,30652,2278,9479,852,7644,1044,2949,767,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,20,30
072,001,072,141,Puerto Rico,Adjuntas Municipio,19198,84,18210,293,842,251,700,234,142,97,146,92,,,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,7,12
072,005,072,141,Puerto Rico,Aguadilla Municipio,59302,220,54113,824,4360,707,2793,578,1567,412,688,299,141,91,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,12,15
072,007,072,141,Puerto Rico,Aguas Buenas Municipio,28240,85,27726,246,456,214,367,209,89,62,42,39,16,24,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,5,11
072,013,072,141,Puerto Rico,Arecibo Municipio,94324,206,87441,840,6439,830,4131,754,2308,452,423,210,21,25,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,303,180
072,021,072,141,Puerto Rico,Bayamón Municipio,203000,250,187031,1296,14653,1172,7971,995,6682,771,1224,257,92,48,Puerto Rico,Utuado Municipio,33079,476,30453,461,2251,457,1146,335,1105,340,375,242,24,26
